-52.7500	-70.6667	757.00
-52.8333	-70.6667	758.00
-52.7500	-70.5833	759.00
-52.8333	-70.5833	760.00
-52.8333	-70.5000	761.00
-52.9167	-70.5000	762.00
-52.9167	-70.4167	763.00
-53.0000	-70.4167	764.00
-53.0000	-70.3333	765.00
-53.0833	-70.3333	766.00
-53.0833	-70.2500	767.00
-53.1667	-70.2500	768.00
-53.1667	-70.1667	769.00
-53.2500	-70.1667	770.00
-53.2500	-70.0833	771.00
-53.3333	-70.0833	772.00
-53.4167	-70.0000	773.00
-53.5000	-70.0000	774.00
-53.5833	-70.0000	775.00
-53.5833	-69.9167	776.00
-53.6667	-69.9167	777.00
-53.5833	-69.8333	778.00
-53.6667	-69.8333	779.00
-53.5000	-69.7500	780.00
-53.5833	-69.7500	781.00
-53.2500	-69.6667	782.00
-53.3333	-69.6667	783.00
-53.4167	-69.6667	784.00
-53.5000	-69.6667	785.00
-53.0000	-69.5833	786.00
-53.0833	-69.5833	787.00
-53.1667	-69.5833	788.00
-52.8333	-69.5000	789.00
-52.9167	-69.5000	790.00
-53.0000	-69.5000	791.00
-53.0833	-69.5000	792.00
-52.8333	-69.4167	793.00
-52.9167	-69.4167	794.00
-53.0000	-69.4167	795.00
-52.8333	-69.3333	796.00
-52.7500	-69.2500	797.00
-52.8333	-69.2500	798.00
-52.7500	-69.1667	799.00
-52.6667	-69.0833	800.00
-52.7500	-69.0833	801.00
-52.5000	-69.0000	802.00
-52.5833	-69.0000	803.00
-52.6667	-69.0000	804.00
-52.4167	-68.9167	805.00
-52.5000	-68.9167	806.00
-52.2500	-68.8333	807.00
-52.3333	-68.8333	808.00
-52.1667	-68.7500	809.00
-52.2500	-68.7500	810.00
-52.1667	-68.6667	811.00
-52.0833	-68.5833	812.00
-52.1667	-68.5833	813.00
-52.0833	-68.5000	814.00
-52.0833	-68.4167	815.00
-52.0833	-68.3333	816.00
-52.0833	-68.2500	817.00
-52.0833	-68.1667	818.00
-52.1667	-68.1667	819.00
-52.1667	-68.0833	820.00
-52.2500	-68.0833	821.00
-52.3333	-68.0000	822.00
-52.4167	-68.0000	823.00
-52.5000	-68.0000	824.00
-52.5833	-67.9167	825.00
-52.6667	-67.9167	826.00
-52.7500	-67.9167	827.00
-52.8333	-67.8333	828.00
-52.9167	-67.8333	829.00
-53.0000	-67.8333	830.00
-53.0833	-67.7500	831.00
-53.1667	-67.7500	832.00
-53.2500	-67.6667	833.00
-53.3333	-67.6667	834.00
-53.5000	-67.5833	835.00
-53.5833	-67.5000	836.00
-53.5833	-67.4167	837.00
-53.6667	-67.4167	838.00
-53.6667	-67.3333	839.00
-53.7500	-67.3333	840.00
-53.6667	-67.2500	841.00
-53.5833	-67.1667	842.00
-53.4167	-67.0833	843.00
-53.3333	-67.0000	844.00
-53.2500	-66.9167	845.00
-53.1667	-66.8333	846.00
-53.0833	-66.7500	847.00
-53.0000	-66.6667	848.00
-52.9167	-66.5833	849.00
-53.0000	-66.5833	850.00
-52.8333	-66.5000	851.00
-52.9167	-66.5000	852.00
-52.7500	-66.4167	853.00
-52.8333	-66.4167	854.00
-52.7500	-66.3333	855.00
-52.8333	-66.3333	856.00
-52.8333	-66.2500	857.00
